Time,Value
33.68000000000187,33339
33.69000000000187,33544
33.700000000001864,33751
33.71000000000186,33958
33.72000000000186,34165
33.73000000000186,34372
33.74000000000186,34577
33.750000000001855,34781
33.76000000000185,34981
33.77000000000185,35178
33.78000000000185,35371
33.79000000000185,35559
33.800000000001845,35742
33.81000000000184,35918
33.82000000000184,36088
33.83000000000184,36250
33.84000000000184,36404
33.850000000001835,36549
33.86000000000183,36686
33.87000000000183,36813
33.88000000000183,36929
33.89000000000183,37036
33.900000000001825,37131
33.91000000000182,37216
33.92000000000182,37289
33.93000000000182,37350
33.94000000000182,37400
33.950000000001815,37437
33.96000000000181,37437
33.97000000000181,37437
33.98000000000181,37437
33.99000000000181,37437
34.000000000001805,37437
34.0100000000018,37402
34.0200000000018,37354
34.0300000000018,37293
34.0400000000018,37221
34.050000000001795,37137
34.06000000000179,37042
34.07000000000179,36936
34.08000000000179,36820
34.09000000000179,36694
34.100000000001785,36558
34.11000000000178,36413
34.12000000000178,36260
34.13000000000178,36098
34.14000000000178,35929
34.150000000001775,35753
34.16000000000177,35571
34.17000000000177,35383
34.18000000000177,35191
34.19000000000177,34994
34.200000000001765,34793
34.21000000000176,34590
34.22000000000176,34385
34.23000000000176,34178
34.24000000000176,33971
34.250000000001755,33763
34.26000000000175,33557
34.27000000000175,33352
34.28000000000175,33150
34.29000000000175,32950
34.300000000001745,32754
34.31000000000174,32563
34.32000000000174,32377
34.33000000000174,32196
34.34000000000174,32022
34.350000000001735,31855
34.36000000000173,31696
34.37000000000173,31545
34.38000000000173,31402
34.39000000000173,31269
34.400000000001725,31145
34.41000000000172,31032
34.42000000000172,30929
34.43000000000172,30838
34.44000000000172,30757
34.450000000001715,30688
34.46000000000171,30631
34.47000000000171,30585
34.48000000000171,30552
34.49000000000171,30531
34.500000000001705,30523
34.5100000000017,30527
34.5200000000017,30543
34.5300000000017,30571
34.5400000000017,30612
34.550000000001695,30665
34.56000000000169,30729
34.57000000000169,30805
34.58000000000169,30893
34.59000000000169,30992
34.600000000001685,31101
34.61000000000168,31221
34.62000000000168,31350
34.63000000000168,31489
34.64000000000168,31637
34.650000000001675,31794
34.66000000000167,31958
34.67000000000167,32129
34.68000000000167,32307
34.69000000000167,32491
34.700000000001666,32681
34.71000000000166,32875
34.72000000000166,33073
34.73000000000166,33275
34.74000000000166,33479
34.750000000001656,33685
34.760000000001654,33892
34.77000000000165,34099
34.78000000000165,34306
34.79000000000165,34512
34.800000000001646,34716
34.810000000001644,34918
34.82000000000164,35116
34.83000000000164,35310
34.84000000000164,35500
34.850000000001636,35684
34.860000000001634,35863
34.87000000000163,36034
34.88000000000163,36199
34.89000000000163,36356
34.900000000001626,36504
34.910000000001624,36643
34.92000000000162,36773
34.93000000000162,36893
34.94000000000162,37003
34.950000000001616,37102
34.960000000001614,37190
34.97000000000161,37267
34.98000000000161,37332
34.99000000000161,37385
35.000000000001606,37426
35.010000000001604,37437
35.0200000000016,37437
35.0300000000016,37437
35.0400000000016,37437
35.050000000001596,37437
35.060000000001594,37415
35.07000000000159,37370
35.08000000000159,37314
35.09000000000159,37245
35.100000000001586,37165
35.110000000001584,37074
35.12000000000158,36971
35.13000000000158,36858
35.14000000000158,36735
35.150000000001576,36602
35.160000000001574,36460
35.17000000000157,36309
35.18000000000157,36150
35.19000000000157,35984
35.200000000001566,35810
35.210000000001564,35630
